CO2_EMISS_CURR_PER_FLOOR_AREA,ENERGY_CONSUMPTION_POTENTIAL,CO2_EMISSIONS_CURRENT,CO2_EMISSIONS_POTENTIAL,ENVIRONMENT_IMPACT_POTENTIAL,MAINHEAT_ENV_EFF,MAINHEAT_ENERGY_EFF,CURRENT_ENERGY_EFFICIENCY,LIGHTING_COST_CURRENT,MAINS_GAS_FLAG,HOT_WATER_ENV_EFF,FLOOR_HEIGHT,POTENTIAL_ENERGY_EFFICIENCY,CURRENT_ENERGY_RATING,HOT_WATER_COST_CURRENT,MAINHEATC_ENERGY_EFF,ENERGY_CONSUMPTION_CURRENT
34,114,3.6,2.2,78,1,1,70,80,1,1,2.39,82,2,111,1,192
24,94,3.7,2.3,81,1,1,73,110,1,1,2.4,82,2,134,1,150
45,148,6.4,4.0,70,1,1,61,126,1,1,2.4,77,3,131,1,246
58,85,2.1,0.6,89,1,1,64,80,1,1,2.26,89,3,80,1,331
36,118,4.5,2.7,76,1,1,67,165,1,1,2.36,81,3,139,1,203
37,212,2.8,2.8,67,1,1,70,61,1,1,2.4,70,2,101,1,212
24,139,1.5,1.5,80,1,1,78,59,1,1,2.34,78,2,106,1,139
47,131,5.1,2.5,77,1,1,62,108,1,1,2.37,81,3,134,1,269
31,102,2.6,1.3,85,1,1,71,75,1,1,2.41,84,2,89,1,193
31,61,1.8,0.7,90,1,1,75,55,1,1,2.39,90,2,90,1,174
56,66,3.6,0.8,88,1,1,59,66,1,1,2.54,88,3,84,1,320
47,93,4.3,1.5,84,1,1,63,81,1,1,2.43,85,3,89,1,265
37,63,2.2,0.7,88,1,1,71,65,1,1,2.35,89,2,92,1,208
41,177,2.3,1.8,77,1,1,70,49,1,1,2.42,75,2,160,1,233
31,177,1.6,1.6,77,1,1,76,45,1,1,2.3,76,2,113,1,177
67,83,4.4,1.0,85,1,1,52,70,1,1,2.48,86,4,139,1,377
27,85,2.2,1.3,83,1,1,68,65,1,1,2.25,75,3,100,1,148
25,68,2.3,1.1,88,1,1,77,80,1,1,2.38,89,2,109,1,145
41,129,3.9,2.2,77,1,1,66,87,1,1,2.4,81,3,100,1,231
28,86,2.6,1.4,84,1,1,75,76,1,1,2.29,86,2,95,1,161
31,110,3.1,1.9,81,1,1,73,87,1,1,2.37,83,2,87,1,178
57,127,3.3,1.3,82,1,1,62,50,1,1,2.41,84,3,76,1,323
29,66,2.2,0.9,86,1,1,74,66,1,1,2.43,87,2,83,1,165
35,140,2.5,1.7,80,1,1,72,107,1,1,2.43,79,2,91,1,198
23,49,1.9,0.8,91,1,1,79,73,1,1,2.41,91,2,100,1,131
33,188,2.0,2.0,73,1,1,73,61,1,1,2.35,73,2,80,1,188
34,110,3.9,2.3,78,1,1,70,127,1,1,2.3,82,2,130,1,192
35,115,3.5,2.1,79,1,1,70,115,1,1,2.39,83,2,110,1,201
43,51,2.1,0.5,91,1,1,69,49,1,1,2.35,90,2,117,1,242
29,60,2.3,0.9,88,1,1,74,65,1,1,2.4,89,2,124,1,165
23,58,2.2,1.0,88,1,1,78,78,1,1,2.36,89,2,102,1,133
25,142,1.1,1.1,82,1,1,79,52,1,1,2.39,79,2,107,1,142
37,117,4.2,2.4,76,1,1,67,88,1,1,2.42,81,3,103,1,211
62,132,4.4,1.7,80,1,1,57,60,1,1,2.43,82,3,87,1,348
24,55,2.1,0.9,90,1,1,78,75,1,1,2.41,90,2,100,1,134
44,136,3.5,2.0,75,1,1,64,104,1,1,2.55,80,3,87,1,250
31,111,4.0,2.5,78,1,1,71,97,1,1,2.3,82,2,128,1,178
23,132,1.0,1.0,85,1,1,80,42,1,1,2.43,80,2,57,1,132
38,138,4.0,2.6,74,1,1,66,79,1,1,2.32,78,3,143,1,218
39,72,3.3,1.1,85,1,1,67,69,1,1,2.26,87,3,141,1,223
41,118,6.0,3.1,77,1,1,64,193,1,1,2.42,82,3,134,1,234
29,107,5.8,3.4,79,1,1,68,115,1,1,2.4,80,3,135,1,182
28,106,4.7,3.2,77,1,1,73,110,1,1,2.41,82,2,132,1,159
31,97,7.3,4.1,77,1,1,69,126,1,1,2.38,82,2,158,1,175
16,92,0.8,0.8,89,1,1,83,51,1,1,2.4,83,1,69,1,92
50,155,4.4,2.4,75,1,1,62,70,1,1,2.36,79,3,101,1,284
16,92,1.2,1.2,86,1,1,83,70,1,1,2.4,83,1,80,1,92
16,92,1.2,1.2,87,1,1,84,64,1,1,2.4,84,1,79,1,92
17,99,1.1,1.1,86,1,1,83,57,1,1,2.4,83,1,76,1,99
28,90,3.4,1.9,81,1,1,73,115,1,1,2.33,84,2,164,1,160
48,216,5.1,3.3,68,1,1,53,79,1,1,2.5,68,4,109,1,319
31,130,4.0,2.4,80,1,1,67,132,1,1,2.34,78,3,117,1,202
20,98,1.2,1.0,86,1,1,81,82,1,1,2.34,83,1,101,1,114
47,137,5.3,2.8,74,1,1,62,111,1,1,2.42,80,3,139,1,266
38,78,3.3,1.2,85,1,1,68,69,1,1,2.34,86,3,119,1,216
27,111,5.7,4.2,76,1,1,74,122,1,1,2.39,81,2,144,1,152
34,114,3.3,1.5,82,1,1,63,88,1,1,2.41,79,3,93,1,226
31,81,2.7,1.3,84,1,1,72,124,1,1,2.35,86,2,88,1,179
24,54,2.0,0.8,90,1,1,78,73,1,1,2.41,90,2,100,1,135
36,96,3.9,1.8,80,1,1,67,142,1,1,2.23,83,3,108,1,207
44,131,5.2,2.7,76,1,1,61,106,1,1,2.37,79,3,129,1,254
30,151,1.9,1.7,78,1,1,74,81,1,1,2.34,76,2,119,1,170
35,121,5.5,2.7,80,1,1,61,177,1,1,2.42,79,3,143,1,236
45,119,3.9,1.9,78,1,1,64,70,1,1,2.29,82,3,98,1,255
34,85,2.7,1.3,84,1,1,71,88,1,1,2.31,86,2,125,1,191
36,105,3.6,1.9,82,1,1,70,108,1,1,2.31,84,2,90,1,206
26,66,2.1,1.0,89,1,1,77,72,1,1,2.4,89,2,87,1,149
36,78,3.1,1.2,86,1,1,71,86,1,1,2.37,87,2,100,1,205
29,75,2.5,1.2,86,1,1,74,128,1,1,2.37,87,2,121,1,168
23,70,2.8,1.5,85,1,1,77,119,1,1,2.36,87,2,115,1,133
50,134,4.8,2.0,77,1,1,53,73,1,1,2.41,78,4,143,1,312
36,68,2.7,0.9,87,1,1,70,79,1,1,2.35,88,2,90,1,207
36,140,4.6,2.8,74,1,1,63,128,1,1,2.42,76,3,144,1,222
61,215,3.3,2.1,69,1,1,57,54,1,1,2.42,69,3,85,1,336
24,133,1.3,1.2,82,1,1,79,71,1,1,2.4,79,2,69,1,138
38,217,2.1,2.1,71,1,1,70,57,1,1,2.2,70,2,81,1,217
34,196,1.9,1.9,74,1,1,73,52,1,1,2.2,73,2,75,1,196
31,57,1.8,0.6,90,1,1,74,57,1,1,2.39,89,2,116,1,174
43,114,5.9,3.0,74,1,1,61,99,1,1,2.44,79,3,137,1,232
21,115,1.5,1.4,83,1,1,80,82,1,1,2.5,81,2,117,1,118
20,106,1.3,1.2,84,1,1,80,102,1,1,2.29,81,2,113,1,113
46,139,7.4,4.0,72,1,1,61,102,1,1,2.34,78,3,114,1,258
53,101,3.3,1.2,82,1,1,58,53,1,1,2.32,82,3,121,1,301
25,63,2.2,1.0,87,1,1,76,74,1,1,2.36,88,2,124,1,144
24,51,1.9,0.7,91,1,1,78,69,1,1,2.41,90,2,98,1,139
19,108,1.1,1.1,85,1,1,81,62,1,1,2.38,81,1,89,1,108
37,105,3.2,1.7,80,1,1,69,117,1,1,2.3,84,2,132,1,207
49,143,4.9,2.6,72,1,1,59,78,1,1,2.49,77,3,126,1,276
35,84,2.1,0.9,85,1,1,72,56,1,1,2.31,86,2,118,1,200
35,64,1.9,0.7,89,1,1,72,63,1,1,2.43,89,2,129,1,200
38,116,3.3,1.8,78,1,1,67,139,1,1,2.51,82,3,82,1,214
29,84,2.9,1.6,83,1,1,74,94,1,1,2.28,86,2,130,1,162
46,115,3.1,1.4,82,1,1,66,57,1,1,2.46,84,3,87,1,261
19,110,0.9,0.9,86,1,1,81,46,1,1,2.41,81,1,78,1,110
73,96,4.3,1.0,86,1,1,49,94,1,1,2.52,85,4,90,1,418
52,104,4.0,1.4,83,1,1,61,62,1,1,2.32,85,3,99,1,296
32,116,3.8,2.4,79,1,1,72,106,1,1,2.38,82,2,126,1,183
27,142,1.5,1.4,80,1,1,77,50,1,1,2.34,78,2,89,1,153
19,52,2.4,1.2,88,1,1,80,93,1,1,2.29,89,2,113,1,108
74,134,6.5,2.2,76,1,1,46,108,1,1,2.41,80,4,100,1,406
33,85,2.6,1.2,85,1,1,72,56,1,1,2.4,87,2,110,1,187
19,110,1.2,1.2,84,1,1,81,57,1,1,2.38,81,1,87,1,110
50,112,4.9,2.0,81,1,1,61,116,1,1,2.54,84,3,143,1,281
24,140,1.0,1.0,84,1,1,79,42,1,1,2.34,79,2,57,1,140
21,123,0.9,0.9,86,1,1,81,41,1,1,2.42,81,1,57,1,123
20,115,0.8,0.8,87,1,1,81,42,1,1,2.34,81,1,57,1,115
36,67,2.4,0.8,88,1,1,71,44,1,1,2.35,89,2,134,1,206
52,103,3.5,1.2,83,1,1,62,109,1,1,2.44,85,3,80,1,296
37,76,2.3,0.9,88,1,1,71,76,1,1,2.33,89,2,117,1,212
37,105,5.1,2.6,78,1,1,67,93,1,1,2.41,82,3,137,1,212
22,125,1.1,1.1,84,1,1,80,48,1,1,2.39,80,2,67,1,125
31,155,2.2,2.0,76,1,1,74,65,1,1,2.351,76,2,129,1,173
44,112,3.7,1.7,80,1,1,65,68,1,1,2.47,83,3,154,1,252
25,61,2.4,1.1,87,1,1,76,141,1,1,2.3,88,2,114,1,140
44,108,2.8,1.3,82,1,1,67,60,1,1,2.47,84,3,125,1,248
40,62,2.2,0.6,89,1,1,70,48,1,1,2.35,89,2,118,1,227
32,102,3.2,1.8,80,1,1,71,77,1,1,2.36,84,2,90,1,183
29,91,3.6,2.0,83,1,1,74,119,1,1,2.32,85,2,128,1,166
50,8,4.3,0.2,97,1,1,59,87,1,1,2.48,100,3,85,1,285
36,92,2.5,1.2,84,1,1,71,65,1,1,2.26,85,2,113,1,205
38,85,2.4,1.0,86,1,1,70,83,1,1,2.42,87,2,125,1,218
28,110,6.0,4.1,75,1,1,72,119,1,1,2.42,81,2,126,1,161
33,100,3.3,1.8,81,1,1,71,115,1,1,2.45,84,2,103,1,188
43,127,3.4,1.8,76,1,1,64,94,1,1,2.42,80,3,102,1,246
33,147,3.3,2.6,73,1,1,71,76,1,1,2.3,76,2,145,1,188
26,113,5.4,4.2,76,1,1,75,137,1,1,2.46,81,2,138,1,147
55,106,4.6,1.6,82,1,1,59,75,1,1,2.4,84,3,161,1,313
23,114,1.6,1.4,83,1,1,79,87,1,1,2.5,81,2,132,1,131
35,97,3.0,1.5,84,1,1,71,76,1,1,2.36,86,2,96,1,201
18,102,0.9,0.9,87,1,1,82,47,1,1,2.29,82,1,66,1,102
24,128,1.2,1.1,83,1,1,78,61,1,1,2.42,80,2,78,1,137
32,147,5.2,3.4,76,1,1,64,163,1,1,2.43,75,3,137,1,215
35,84,3.6,1.6,85,1,1,70,155,1,1,2.36,87,2,104,1,199
22,127,1.1,1.1,84,1,1,80,47,1,1,2.24,80,2,84,1,127
35,99,2.8,1.4,82,1,1,70,114,1,1,2.37,84,2,137,1,201
37,78,2.5,1.0,87,1,1,71,62,1,1,2.32,88,2,137,1,209
60,56,2.0,0.4,93,1,1,66,35,1,1,2.36,91,3,117,1,340
43,211,2.2,1.9,73,1,1,70,45,1,1,2.38,73,2,108,1,243
32,115,3.6,2.0,81,1,1,69,82,1,1,2.29,82,2,137,1,196
30,98,2.8,1.4,83,1,1,70,99,1,1,2.55,83,2,84,1,184
34,64,2.0,0.7,88,1,1,73,40,1,1,2.3,88,2,98,1,192
43,118,3.5,1.5,80,1,1,60,86,1,1,2.41,80,3,102,1,264
31,114,3.8,2.5,79,1,1,73,150,1,1,2.41,83,2,103,1,175
24,128,1.2,1.1,84,1,1,78,84,1,1,2.29,80,2,80,1,138
15,87,0.9,0.9,88,1,1,83,62,1,1,2.39,83,1,88,1,87
34,102,3.1,1.7,81,1,1,70,72,1,1,2.41,84,2,120,1,195
46,88,4.1,1.4,85,1,1,64,78,1,1,2.53,87,3,101,1,262
29,161,1.1,1.1,83,1,1,77,56,1,1,2.41,78,2,71,1,168
25,129,5.4,4.5,75,1,1,73,123,1,1,2.41,78,2,134,1,155
16,92,1.0,1.0,87,1,1,83,59,1,1,2.4,83,1,72,1,92
14,81,0.9,0.9,89,1,1,85,58,1,1,2.4,85,1,73,1,81
26,143,1.3,1.3,81,1,1,77,66,1,1,2.3,78,2,110,1,147
33,131,2.4,1.7,80,1,1,73,63,1,1,2.52,79,2,95,1,185
30,77,2.4,1.1,86,1,1,73,102,1,1,2.4,87,2,132,1,171
48,91,3.9,1.3,85,1,1,63,88,1,1,2.47,86,3,95,1,275
48,110,6.8,2.8,76,1,1,57,95,1,1,2.4,81,3,125,1,274
30,102,2.7,1.4,85,1,1,72,102,1,1,2.31,84,2,120,1,186
36,113,5.2,2.9,77,1,1,65,148,1,1,2.37,80,3,107,1,205
20,109,1.5,1.5,82,1,1,80,105,1,1,2.39,81,2,96,1,115
33,129,3.0,2.0,79,1,1,71,147,1,1,2.38,79,2,85,1,190
25,70,2.4,1.2,86,1,1,75,107,1,1,2.31,86,2,97,1,144
21,118,1.2,1.2,84,1,1,80,62,1,1,2.27,80,2,119,1,118
39,111,5.0,3.3,70,1,1,68,157,1,1,2.36,80,3,121,1,185
41,152,7.2,4.3,73,1,1,60,107,1,1,2.36,76,3,137,1,255
29,107,5.1,3.4,77,1,1,72,181,1,1,2.4,82,2,131,1,166
45,106,5.8,2.4,77,1,1,60,119,1,1,2.41,82,3,129,1,254
35,133,5.0,3.5,74,1,1,69,115,1,1,2.38,79,2,98,1,194
39,76,2.4,0.9,88,1,1,70,53,1,1,2.51,88,2,87,1,221
36,66,2.9,1.0,88,1,1,70,67,1,1,2.31,88,2,158,1,205
36,91,2.8,1.3,83,1,1,70,78,1,1,2.36,85,2,94,1,203
37,84,3.2,1.3,85,1,1,69,114,1,1,2.3,86,2,120,1,208
48,104,5.0,2.1,78,1,1,59,106,1,1,2.45,82,3,126,1,261
39,112,4.2,2.1,79,1,1,67,80,1,1,2.42,83,3,94,1,223
23,130,0.9,0.9,85,1,1,80,41,1,1,2.34,80,2,57,1,130
18,105,0.8,0.8,88,1,1,82,42,1,1,2.34,82,1,57,1,105
19,106,0.8,0.8,88,1,1,82,41,1,1,2.35,82,1,57,1,106
21,121,0.9,0.9,86,1,1,81,42,1,1,2.41,81,1,57,1,121
22,128,0.9,0.9,85,1,1,80,42,1,1,2.33,80,2,57,1,128
30,60,2.2,0.8,90,1,1,73,89,1,1,2.45,88,2,107,1,173
31,85,2.3,1.1,85,1,1,73,84,1,1,2.38,86,2,93,1,179
32,182,1.9,1.9,75,1,1,75,66,1,1,2.39,75,2,93,1,182
24,139,4.0,3.7,73,1,1,75,132,1,1,2.33,76,2,105,1,150
40,132,4.8,3.0,75,1,1,66,117,1,1,2.32,80,3,142,1,219
22,124,1.0,1.0,85,1,1,80,45,1,1,2.38,80,2,85,1,124
50,115,4.2,1.8,76,1,1,58,82,1,1,2.38,80,3,152,1,275
28,65,2.3,1.0,87,1,1,75,59,1,1,2.38,88,2,112,1,159
35,70,2.1,0.8,87,1,1,71,77,1,1,2.36,88,2,76,1,200
64,156,6.5,2.8,72,1,1,50,103,1,1,2.45,77,4,146,1,362
39,186,3.8,3.2,70,1,1,68,126,1,1,2.51,73,3,101,1,223
26,113,5.3,3.7,79,1,1,73,118,1,1,2.3,81,2,135,1,160
28,65,2.3,1.0,87,1,1,75,59,1,1,2.38,88,2,112,1,159
45,130,8.0,4.1,74,1,1,60,104,1,1,2.36,79,3,144,1,258
30,173,1.2,1.2,79,1,1,76,39,1,1,2.28,76,2,67,1,173
35,66,1.9,0.7,88,1,1,72,51,1,1,2.39,88,2,125,1,200
29,166,1.8,1.8,75,1,1,75,65,1,1,2.28,75,2,81,1,166
30,170,1.4,1.4,77,1,1,75,43,1,1,2.28,75,2,72,1,170
28,162,1.4,1.4,78,1,1,76,46,1,1,2.28,76,2,74,1,162
47,76,2.7,0.9,86,1,1,65,50,1,1,2.31,87,3,83,1,256
21,114,1.1,1.1,85,1,1,80,67,1,1,2.29,81,2,104,1,118
40,120,2.9,1.6,78,1,1,67,98,1,1,2.24,82,3,90,1,226
33,190,1.2,1.2,78,1,1,75,33,1,1,2.28,75,2,64,1,190
38,103,3.5,1.8,79,1,1,67,98,1,1,2.47,82,3,129,1,209
25,140,1.5,1.5,79,1,1,77,55,1,1,2.45,77,2,80,1,140
24,135,1.7,1.7,78,1,1,77,59,1,1,2.45,77,2,87,1,135
25,144,1.6,1.6,78,1,1,77,63,1,1,2.28,77,2,84,1,144
24,134,1.4,1.4,80,1,1,77,52,1,1,2.45,77,2,80,1,134
25,142,1.7,1.7,77,1,1,76,61,1,1,2.45,76,2,85,1,142
25,143,1.2,1.2,81,1,1,77,48,1,1,2.45,77,2,72,1,143
27,152,1.7,1.7,76,1,1,76,57,1,1,2.28,76,2,83,1,152
28,159,1.6,1.6,77,1,1,75,49,1,1,2.45,75,2,78,1,159
42,93,2.4,1.0,85,1,1,68,57,1,1,2.43,86,3,87,1,241
33,96,2.6,1.3,83,1,1,72,69,1,1,2.41,85,2,126,1,187
50,180,4.2,2.7,70,1,1,61,105,1,1,2.45,76,3,99,1,284
31,124,6.0,4.4,71,1,1,70,122,1,1,2.43,77,2,136,1,170
38,57,2.1,0.6,91,1,1,72,66,1,1,2.32,90,2,114,1,217
26,103,3.4,2.1,82,1,1,73,114,1,1,2.42,82,2,134,1,161
62,101,6.1,1.8,81,1,1,52,116,1,1,2.39,84,4,147,1,349
24,121,1.7,1.5,82,1,1,78,76,1,1,2.38,80,2,117,1,138
35,135,6.0,4.1,71,1,1,67,163,1,1,2.53,77,3,135,1,200
21,111,1.5,1.4,83,1,1,78,117,1,1,2.41,80,2,78,1,119
45,137,3.1,1.7,77,1,1,66,58,1,1,2.43,81,3,79,1,254
30,154,1.5,1.3,80,1,1,75,42,1,1,2.35,77,2,78,1,173
38,174,2.4,1.9,74,1,1,70,55,1,1,2.46,74,2,86,1,215
39,142,2.7,1.7,78,1,1,69,61,1,1,2.37,77,2,90,1,222
40,80,3.5,1.3,84,1,1,66,82,1,1,2.46,86,3,88,1,226
21,57,2.4,1.2,87,1,1,79,89,1,1,2.31,88,2,113,1,119
30,69,2.1,0.9,87,1,1,74,80,1,1,2.37,87,2,115,1,170
18,105,1.2,1.2,85,1,1,82,76,1,1,2.36,82,1,127,1,105
40,128,5.7,3.2,74,1,1,64,110,1,1,2.35,79,3,104,1,227
43,124,5.1,2.6,75,1,1,59,96,1,1,2.43,78,3,118,1,248
31,77,2.4,1.1,87,1,1,74,56,1,1,2.4,88,2,109,1,179
19,84,5.1,4.1,79,1,1,79,138,1,1,2.48,84,2,116,1,105
36,86,3.5,1.5,85,1,1,70,85,1,1,2.39,87,2,127,1,204
55,90,2.2,0.7,87,1,1,65,47,1,1,2.35,88,3,93,1,311
59,117,5.1,1.8,80,1,1,56,87,1,1,2.44,83,3,98,1,333
29,97,3.4,2.0,80,1,1,73,85,1,1,2.3,83,2,96,1,164
24,47,1.8,0.7,91,1,1,78,67,1,1,2.38,91,2,97,1,139
26,53,1.9,0.7,89,1,1,76,78,1,1,2.52,89,2,103,1,150
59,146,7.0,3.1,74,1,1,54,87,1,1,2.48,79,4,133,1,332
20,109,1.7,1.6,83,1,1,80,124,1,1,2.2,81,2,116,1,117
28,159,2.0,2.0,76,1,1,76,61,1,1,2.29,76,2,92,1,159
28,143,1.3,1.2,82,1,1,77,41,1,1,2.39,79,2,77,1,158
23,74,2.8,1.6,84,1,1,77,110,1,1,2.46,86,2,87,1,128
17,99,1.2,1.2,85,1,1,82,64,1,1,2.35,82,1,110,1,99
53,88,3.4,1.0,85,1,1,61,55,1,1,2.5,86,3,86,1,299
32,77,2.3,1.0,86,1,1,73,65,1,1,2.4,87,2,114,1,183
43,135,7.1,4.3,72,1,1,63,132,1,1,2.36,78,3,131,1,231
15,88,1.0,1.0,87,1,1,83,64,1,1,2.41,83,1,91,1,88
32,74,2.1,0.9,87,1,1,73,97,1,1,2.36,88,2,89,1,184
51,176,4.1,2.7,67,1,1,59,72,1,1,2.4,73,3,120,1,280
40,147,3.9,2.6,72,1,1,65,154,1,1,2.28,78,3,90,1,225
54,93,3.4,1.1,86,1,1,63,54,1,1,2.4,87,3,92,1,305
37,109,3.5,1.9,79,1,1,68,74,1,1,2.44,82,3,91,1,203
38,83,3.3,1.3,84,1,1,68,103,1,1,2.37,86,3,105,1,215
28,158,1.9,1.9,75,1,1,75,61,1,1,2.28,75,2,86,1,158
48,144,6.0,3.4,72,1,1,60,152,1,1,2.33,77,3,173,1,261
19,80,3.6,2.7,84,1,1,81,110,1,1,2.33,87,1,120,1,110
39,75,6.6,2.3,83,1,1,64,158,1,1,2.48,86,3,130,1,219
30,106,3.7,2.3,78,1,1,70,100,1,1,2.28,81,2,92,1,169
45,105,3.8,1.6,82,1,1,65,89,1,1,2.42,85,3,96,1,253
24,132,1.7,1.6,80,1,1,78,60,1,1,2.28,78,2,147,1,135
34,162,1.7,1.5,80,1,1,75,47,1,1,2.36,77,2,80,1,191
43,96,3.2,1.3,85,1,1,67,76,1,1,2.42,86,3,80,1,246
47,118,4.0,1.8,80,1,1,63,117,1,1,2.44,83,3,87,1,265
25,140,1.2,1.2,80,1,1,78,45,1,1,2.37,78,2,64,1,140
46,80,2.7,0.9,87,1,1,66,50,1,1,2.37,87,3,146,1,262
21,73,3.5,2.3,82,1,1,78,109,1,1,2.31,85,2,114,1,114
34,82,3.8,1.7,82,1,1,69,83,1,1,2.29,85,2,166,1,190
33,136,2.1,1.5,80,1,1,73,55,1,1,2.39,78,2,72,1,186
34,84,3.6,1.6,83,1,1,69,126,1,1,2.37,85,2,152,1,192
32,79,2.4,1.1,86,1,1,73,49,1,1,2.47,87,2,108,1,184
26,73,3.0,1.6,83,1,1,74,85,1,1,2.44,85,2,92,1,146
30,168,1.5,1.5,79,1,1,77,47,1,1,2.36,77,2,107,1,168
31,106,3.7,2.2,81,1,1,73,86,1,1,2.3,84,2,158,1,175
43,168,5.5,3.9,66,1,1,61,185,1,1,2.43,74,3,131,1,245
34,73,2.7,1.1,85,1,1,71,67,1,1,2.35,87,2,97,1,192
32,90,2.8,1.4,84,1,1,72,68,1,1,2.3,85,2,113,1,184
41,136,4.0,2.4,75,1,1,65,114,1,1,2.4,79,3,140,1,232
49,31,5.4,0.7,90,1,1,55,150,1,1,2.483,95,3,103,1,278
28,158,1.6,1.6,77,1,1,76,65,1,1,2.28,76,2,78,1,158
28,160,0.9,0.9,83,1,1,77,34,1,1,2.45,77,2,63,1,160
27,156,1.6,1.6,76,1,1,76,52,1,1,2.28,76,2,80,1,156
25,141,1.9,1.9,76,1,1,76,67,1,1,2.28,76,2,91,1,141
24,136,1.5,1.5,79,1,1,77,62,1,1,2.45,77,2,84,1,136
44,151,5.8,3.7,67,1,1,60,122,1,1,2.45,74,3,155,1,242
22,124,2.1,2.1,79,1,1,79,83,1,1,2.53,79,2,129,1,124
58,63,2.3,0.5,91,1,1,65,41,1,1,2.36,90,3,91,1,327
28,114,5.6,4.1,75,1,1,73,116,1,1,2.51,81,2,136,1,158
26,53,2.0,0.8,89,1,1,76,68,1,1,2.41,89,2,134,1,150
35,200,1.6,1.6,76,1,1,74,41,1,1,2.31,74,2,66,1,200
35,75,2.9,1.2,84,1,1,70,68,1,1,2.24,86,2,98,1,192
30,55,1.7,0.6,91,1,1,76,57,1,1,2.39,90,2,68,1,169
28,106,5.1,3.6,75,1,1,72,118,1,1,2.43,80,2,130,1,153
38,190,1.2,1.0,81,1,1,75,30,1,1,2.29,76,2,73,1,216
31,118,4.4,3.0,76,1,1,71,117,1,1,2.38,81,2,104,1,177
34,97,2.6,1.3,82,1,1,71,67,1,1,2.29,84,2,135,1,194
46,154,5.9,3.6,70,1,1,61,116,1,1,2.41,76,3,144,1,260
36,69,2.4,0.9,87,1,1,70,85,1,1,2.32,88,2,137,1,206
43,105,3.2,1.4,83,1,1,67,92,1,1,2.38,85,3,135,1,246
16,91,1.1,1.1,87,1,1,83,61,1,1,2.35,83,1,67,1,91
37,117,2.7,1.5,80,1,1,70,60,1,1,2.36,83,2,94,1,210
26,49,2.2,0.8,90,1,1,77,73,1,1,2.36,90,2,99,1,147
38,72,3.3,1.1,87,1,1,69,82,1,1,2.31,88,2,100,1,214
53,214,2.5,1.7,73,1,1,65,32,1,1,2.5,72,3,118,1,300
33,57,1.8,0.6,89,1,1,73,51,1,1,2.33,89,2,127,1,189
27,154,1.6,1.6,79,1,1,77,57,1,1,2.31,77,2,84,1,154
45,128,3.3,1.7,77,1,1,63,124,1,1,2.5,80,3,81,1,254
17,99,0.9,0.9,87,1,1,82,48,1,1,2.4,82,1,87,1,99
20,113,1.4,1.4,83,1,1,81,64,1,1,2.33,81,1,95,1,113
49,81,7.7,2.2,82,1,1,56,153,1,1,2.53,85,3,124,1,280
20,112,1.4,1.4,83,1,1,81,72,1,1,2.36,81,1,89,1,112
18,103,1.1,1.1,85,1,1,82,58,1,1,2.4,82,1,88,1,103
18,104,1.1,1.1,85,1,1,82,58,1,1,2.36,82,1,88,1,104
34,100,3.0,1.6,82,1,1,71,103,1,1,2.38,85,2,86,1,194
39,144,4.1,2.7,74,1,1,67,152,1,1,2.345,79,3,132,1,221
45,103,4.3,1.5,83,1,1,60,99,1,1,2.29,83,3,159,1,278
35,100,2.8,1.4,82,1,1,71,65,1,1,2.27,84,2,99,1,201
49,149,6.1,3.3,70,1,1,58,121,1,1,2.43,77,3,127,1,278
44,139,5.8,3.3,73,1,1,62,133,1,1,2.32,79,3,153,1,247
27,101,4.3,2.8,79,1,1,72,105,1,1,2.21,81,2,126,1,156
42,100,3.7,1.6,81,1,1,66,87,1,1,2.44,84,3,126,1,236
36,94,3.0,1.4,81,1,1,68,111,1,1,2.42,84,3,126,1,203
38,64,2.2,0.7,88,1,1,71,60,1,1,2.33,88,2,85,1,215
40,100,3.2,1.5,80,1,1,67,71,1,1,2.4,83,3,125,1,216
45,95,3.0,1.2,84,1,1,66,57,1,1,2.38,86,3,91,1,255
44,134,5.5,2.6,77,1,1,58,98,1,1,2.55,79,3,92,1,277
50,117,3.5,1.5,79,1,1,62,61,1,1,2.36,82,3,108,1,281
23,70,2.6,1.5,85,1,1,78,90,1,1,2.39,87,2,128,1,128
43,142,3.5,2.1,75,1,1,66,67,1,1,2.38,80,3,122,1,241
51,243,2.6,2.2,68,1,1,64,62,1,1,2.2,69,3,89,1,290
49,235,2.8,2.3,67,1,1,64,68,1,1,2.2,69,3,93,1,280
22,31,1.6,0.4,94,1,1,80,72,1,1,2.38,93,2,96,1,124
41,129,5.2,2.9,73,1,1,64,96,1,1,2.35,79,3,152,1,230
28,144,1.7,1.6,80,1,1,76,57,1,1,2.38,78,2,87,1,161
39,75,2.6,0.9,88,1,1,70,95,1,1,2.42,88,2,92,1,219
47,138,8.6,4.6,72,1,1,59,158,1,1,2.43,78,3,143,1,264
25,142,1.2,1.2,82,1,1,78,51,1,1,2.35,78,2,84,1,142
24,137,1.4,1.4,81,1,1,79,55,1,1,2.4,79,2,89,1,137
31,174,1.2,1.2,80,1,1,76,41,1,1,2.4,76,2,72,1,174
19,107,1.1,1.1,85,1,1,81,55,1,1,2.4,81,1,90,1,107
32,82,2.9,1.3,84,1,1,72,77,1,1,2.5,86,2,131,1,181
44,117,3.5,1.7,80,1,1,65,65,1,1,2.29,83,3,93,1,251
